file_id,ballot_type,station_number,subdistrict,count_tier,meta_tier,imputed_fields,failure_modes,turnout_rate,void_rate,spoil_rate,dominant_party,RULE_PERFECT_TURNOUT,RULE_ZERO_TOTAL_BALLOTS,RULE_HIGH_VOID_RATE,RULE_HIGH_SPOIL_RATE,RULE_NEGATIVE_RATE,RULE_ALL_ZERO_VOTES,RULE_SINGLE_CANDIDATE_SWEEP,STAT_TURNOUT_Z,STAT_VOID_Z,STAT_SPOIL_Z,STAT_PARTY_DOMINANCE,anomaly_score,is_anomalous
33eeb061ecc9062a3ba9664b6d33b3b7,district,7.0,ตำบลบิง,B,M0,,"candidate_sum_fail (sum=124, valid_votes=122)",0.6666666666666666,0.023809523809523808,0.007936507936507936,,False,False,False,False,False,False,False,False,False,False,False,0,False
33eeb061ecc9062a3ba9664b6d33b3b7,partylist,7.0,ตำบลบิง,A,M0,,,0.6666666666666666,0.03968253968253968,0.023809523809523808,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
3595143bd10fbfe0f372ba1e193f2528,district,4.0,ตำบลธารปราสาท,B,M0,,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=277, valid_votes=319)",0.7006237006237006,0.020771513353115726,0.032640949554896145,,False,False,False,False,False,False,False,False,False,False,False,0,False
365076b951c1b41187035d7f555bda3d,district,,,B,M1,,"candidate_sum_fail (sum=1323, valid_votes=622)",,0.04353932584269663,0.08286516853932584,,False,False,False,False,False,False,False,False,False,False,False,0,False
365076b951c1b41187035d7f555bda3d,partylist,,,B,M1,,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6, 7, 8] | candidate_sum_fail (sum=654, valid_votes=680)",,0.014044943820224719,0.03089887640449438,,False,False,False,False,False,False,False,False,False,False,False,0,False
365b8c41c3fa6b9bda430ea828a5dc59,district,6.0,โนนสูง,A,M0,,,0.6948176583493282,0.03591160220994475,0.08011049723756906,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
365b8c41c3fa6b9bda430ea828a5dc59,partylist,6.0,โนนสูง,A,M0,,,0.6691312384473198,0.06353591160220995,0.058011049723756904,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
36ab0416cd2744085722e75759428973,district,6.0,ตำบลตลาดแคร,C,M0,,"ballot_math_fail (total=480, valid+void+spoiled=512) | candidate_sum_fail (sum=503, valid_votes=479)",0.7111111111111111,0.04583333333333333,0.022916666666666665,,False,False,False,False,False,False,False,False,False,False,False,0,False
36ab0416cd2744085722e75759428973,partylist,6.0,ตำบลตาอาเนล,C,M0,,"ballot_math_fail (total=480, valid+void+spoiled=540) | candidate_sum_fail (sum=431, valid_votes=427)",0.7111111111111111,0.2,0.035416666666666666,,False,False,True,False,False,False,False,False,True,False,False,2,True
36ca5d2ece3f096f6d6f38968a13f0bb,district,9.0,ตำบลท่าหลวง,A,M0,,,0.7253333333333334,0.03308823529411765,0.029411764705882353,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
36cf987c0b8dc650b710d1ad5bb3a733,district,,,C,M1,,"ocr_missed_candidates:[9] | ballot_math_fail (total=640, valid+void+spoiled=670) | candidate_sum_fail (sum=557, valid_votes=566)",,0.04375,0.11875,,False,False,False,True,False,False,False,False,False,False,False,1,True
36cf987c0b8dc650b710d1ad5bb3a733,partylist,,,C,M1,,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6, 7, 8] | ballot_math_fail (total=640, valid+void+spoiled=670) | candidate_sum_fail (sum=589, valid_votes=640)",,0.0109375,0.0359375,,False,False,False,False,False,False,False,False,False,False,False,0,False
37e4e99d0c85867f7e842820070a715a,partylist,14.0,ตำบลสัมฤทธิ์,B,M0,,"no_candidates_parsed | ocr_missed_candidates:[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29] | candidate_sum_fail (sum=187, valid_votes=403)",0.5928381962864722,0.04697986577181208,0.05145413870246085,,False,False,False,False,False,False,False,False,False,False,False,0,False
3a7c9526ca743762296825c63f48c6bf,district,8.0,อำเภอสำโรง,B,M0,total_ballots,"null_header_field:total_ballots | candidate_sum_fail (sum=158, valid_votes=162)",0.7100371747211895,0.08376963350785341,0.06806282722513089,,False,False,False,False,False,False,False,False,False,False,False,0,False
3a7c9526ca743762296825c63f48c6bf,partylist,8.0,สามคลำ,A,M0,,,0.7100371747211895,0.10471204188481675,0.07329842931937172,ประชาชน,False,False,True,False,False,False,False,False,False,False,False,1,True
3e993a44a161f4ad8cf06a5bbf08935d,partylist,2.0,ตำบลช้างทอง,B,M0,,"candidate_sum_fail (sum=1245, valid_votes=412)",16.066666666666666,0.08298755186721991,0.06224066390041494,,False,False,False,False,False,False,False,True,False,False,False,1,True
3ef6cadc5b8f293dfd78e4323b07934f,partylist,3.0,ตำบลชีวาน,B,M0,,"candidate_sum_fail (sum=251, valid_votes=311)",0.6186131386861314,0.06489675516224189,0.017699115044247787,,False,False,False,False,False,False,False,False,False,False,False,0,False
4114883eae4a7bd709d003151104fc19,district,3.0,ใหม่,A,M0,,,0.7888675623800384,0.031630170316301706,0.029197080291970802,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4114883eae4a7bd709d003151104fc19,partylist,3.0,อำเภอ,B,M0,,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=388, valid_votes=368)",0.7888675623800384,0.038929440389294405,0.06569343065693431,,False,False,False,False,False,False,False,False,False,False,False,0,False
41779a3e1280ef74347917db7d60e61d,district,14.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=173, valid+void+spoiled=178)",0.5088235294117647,0.057803468208092484,0.04046242774566474,,False,False,False,False,False,False,False,False,False,False,False,0,False
41779a3e1280ef74347917db7d60e61d,partylist,14.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=173, valid+void+spoiled=178)",0.5088235294117647,0.06358381502890173,0.03468208092485549,,False,False,False,False,False,False,False,False,False,False,False,0,False
4213f8122674c1e5556619cad3858ccd,district,3.0,ตำบลพลสงคราม,A,M0,,,0.5787610619469027,0.06116207951070336,0.01529051987767584,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4213f8122674c1e5556619cad3858ccd,partylist,3.0,ตำบลพลสงคราม,B,M0,,"null_header_field:eligible_voters | candidate_sum_fail (sum=321, valid_votes=293)",,0.0856269113149847,0.01834862385321101,,False,False,False,False,False,False,False,False,False,False,False,0,False
422af586037da65a2124c64bde63300f,district,9.0,ตำบลโตนด,A,M0,,,0.7287735849056604,0.05825242718446602,0.08414239482200647,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
422af586037da65a2124c64bde63300f,partylist,9.0,ตำบลโตนด,B,M0,,"null_header_field:eligible_voters | candidate_sum_fail (sum=70, valid_votes=263)",,0.06472491909385113,0.08414239482200647,,False,False,False,False,False,False,False,False,False,False,False,0,False
422e62148f1c533af1a7fe2ed83b7790,partylist,4.0,ท่าช้าง,B,M0,,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=574, valid_votes=507)",0.7717546362339515,0.05545286506469501,0.0073937153419593345,,False,False,False,False,False,False,False,False,False,False,False,0,False
427895a8d3c185db8247f0a2b1b5883a,district,3.0,ถนนศาลาไผ่,C,M0,,"ballot_math_fail (total=433, valid+void+spoiled=233) | candidate_sum_fail (sum=405, valid_votes=205)",0.815442561205273,0.03233256351039261,0.03233256351039261,,False,False,False,False,False,False,False,False,False,False,False,0,False
42f3ac085363984bb79419b961fb288c,district,3.0,ตำบลจันอัด,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes,0.7202572347266881,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
42f3ac085363984bb79419b961fb288c,partylist,3.0,ตำบลจันอัด,B,M0,total_ballots,"null_header_field:total_ballots | ocr_missed_candidates:[1, 2, 3, 4] | candidate_sum_fail (sum=192, valid_votes=204)",0.7202572347266881,0.0625,0.026785714285714284,,False,False,False,False,False,False,False,False,False,False,False,0,False
42ffe15a76c5f40554214e62b5da7c46,district,9.0,ตำบลบิง,B,M0,,"candidate_sum_fail (sum=213, valid_votes=233)",0.7852564102564102,0.04081632653061224,0.00816326530612245,,False,False,False,False,False,False,False,False,False,False,False,0,False
42ffe15a76c5f40554214e62b5da7c46,partylist,9.0,ตำบลบิง,B,M0,,"candidate_sum_fail (sum=186, valid_votes=234)",7.65625,0.02857142857142857,0.0163265306122449,,False,False,False,False,False,False,False,True,False,False,False,1,True
43090cf326bff7fde68ed106156a1cca,district,7.0,ตำบลลำคอหงษ์,A,M0,,,0.6589473684210526,0.03514376996805112,0.006389776357827476,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
43090cf326bff7fde68ed106156a1cca,partylist,7.0,ตำบลลำคอหงษ์,A,M0,,,0.7364705882352941,0.05750798722044728,0.012779552715654952,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
430d48aa326d60f62f6aaa74c715e0d0,partylist,4.0,ตำบลสัมฤทธิ์,B,M0,,"candidate_sum_fail (sum=90, valid_votes=88)",0.8508771929824561,0.020618556701030927,0.07216494845360824,,False,False,False,False,False,False,False,False,False,False,False,0,False
43e9c59b130a34ac0b37492f907bb848,district,5.0,คลองบาง,B,M0,,"ocr_extra_candidates:[14, 15, 19, 20] | candidate_sum_fail (sum=302, valid_votes=322)",0.7697368421052632,0.04843304843304843,0.03418803418803419,,False,False,False,False,False,False,False,False,False,False,False,0,False
43e9c59b130a34ac0b37492f907bb848,partylist,5.0,คอบหาย,C,M0,,"ballot_math_fail (total=359, valid+void+spoiled=351) | candidate_sum_fail (sum=235, valid_votes=319)",0.7872807017543859,0.055710306406685235,0.033426183844011144,,False,False,False,False,False,False,False,False,False,False,False,0,False
448285aed146a23ec0d83efee7410591,partylist,6.0,ตำบลช้างทอง,B,M0,,"candidate_sum_fail (sum=229, valid_votes=257)",0.6828087167070218,0.05319148936170213,0.03546099290780142,,False,False,False,False,False,False,False,False,False,False,False,0,False
4523cae4e945fd8b4ee04602fe922c56,district,1.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=193, valid+void+spoiled=191) | candidate_sum_fail (sum=174, valid_votes=181)",0.660958904109589,0.015544041450777202,0.03626943005181347,,False,False,False,False,False,False,False,False,False,False,False,0,False
4523cae4e945fd8b4ee04602fe922c56,partylist,1.0,ตำบลมะค่า,B,M0,,"candidate_sum_fail (sum=519, valid_votes=169)",0.660958904109589,0.07253886010362694,0.05181347150259067,,False,False,False,False,False,False,False,False,False,False,False,0,False
45bfa9fdb1168621fdbafec0884a479e,district,1.0,ดอนหวาย,A,M0,,,0.7403508771929824,0.030805687203791468,0.04028436018957346,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
45bfa9fdb1168621fdbafec0884a479e,partylist,1.0,ดอนหวาย,C,M0,,"ballot_math_fail (total=422, valid+void+spoiled=402) | candidate_sum_fail (sum=617, valid_votes=377)",0.7403508771929824,0.023696682464454975,0.035545023696682464,,False,False,False,False,False,False,False,False,False,False,False,0,False
461ce6504f60f29f828be3b0710f67f4,district,2.0,ตำบลตลาดแดง,A,M0,,,0.7454128440366973,0.015384615384615385,0.006153846153846154,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,True,1,True
461ce6504f60f29f828be3b0710f67f4,partylist,2.0,ตำบลตลาดแดง,B,M0,,"candidate_sum_fail (sum=300, valid_votes=303)",0.7454128440366973,0.036923076923076927,0.03076923076923077,,False,False,False,False,False,False,False,False,False,False,False,0,False
46870adde6ac01a0fb1a0390be208363,district,3.0,ตำบลขามเฒ่า,A,M0,spoiled_ballots,null_header_field:spoiled_ballots,0.5846153846153846,0.03289473684210526,0.0,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
46870adde6ac01a0fb1a0390be208363,partylist,3.0,ตำบลขามเฒ่า,C,M0,,"ballot_math_fail (total=152, valid+void+spoiled=147) | candidate_sum_fail (sum=133, valid_votes=137)",0.5846153846153846,0.05263157894736842,0.013157894736842105,,False,False,False,False,False,False,False,False,False,False,False,0,False
46a6443f23bf547655d46c931dc01dae,district,7.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=242, valid+void+spoiled=750) | candidate_sum_fail (sum=6907, valid_votes=250)",0.5361216730038023,1.0330578512396693,1.0330578512396693,,False,False,True,True,False,False,False,False,True,True,False,4,True
46a6443f23bf547655d46c931dc01dae,partylist,7.0,ตำบลมะค่า,C,M0,,"ballot_math_fail (total=242, valid+void+spoiled=283) | candidate_sum_fail (sum=217, valid_votes=250)",0.4600760456273764,0.09917355371900827,0.0371900826446281,,False,False,False,False,False,False,False,False,False,False,False,0,False
46b0795f82e1c968f10e43732800c209,district,7.0,ตำบลเมืองปราสาท,C,M0,,"ballot_math_fail (total=262, valid+void+spoiled=242) | candidate_sum_fail (sum=249, valid_votes=229)",0.6649746192893401,0.022900763358778626,0.026717557251908396,,False,False,False,False,False,False,False,False,False,False,False,0,False
46b0795f82e1c968f10e43732800c209,partylist,7.0,ตำบลเมืองปราสาท,B,M0,,"candidate_sum_fail (sum=140, valid_votes=243)",0.6649746192893401,0.04961832061068702,0.022900763358778626,,False,False,False,False,False,False,False,False,False,False,False,0,False
46bb112527a89a53792ad804f3713804,district,15.0,ตำบลสัมฤทธิ์,C,M0,,"ballot_math_fail (total=368, valid+void+spoiled=408) | candidate_sum_fail (sum=338, valid_votes=378)",0.7650727650727651,0.029891304347826088,0.051630434782608696,,False,False,False,False,False,False,False,False,False,False,False,0,False
4786e1cd838a5f2b9562c1a5c135ad1d,partylist,1.0,ตำบลท่าหลวง,C,M0,,"ballot_math_fail (total=373, valid+void+spoiled=369) | candidate_sum_fail (sum=336, valid_votes=340)",0.7270955165692008,0.040214477211796246,0.03753351206434316,,False,False,False,False,False,False,False,False,False,False,False,0,False
48593edb30971a03bd9c47ae8a51eb17,district,2.0,ตำบลเมืองปราสาท,A,M0,,,0.7074829931972789,0.04950495049504951,0.009900990099009901,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
48593edb30971a03bd9c47ae8a51eb17,partylist,2.0,ตำบลเมืองปราสาท,B,M0,,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=95, valid_votes=90)",0.6870748299319728,0.07920792079207921,0.0297029702970297,,False,False,False,False,False,False,False,False,False,False,False,0,False
488698f247041d19abeb428a9de79053,district,2.0,ในฯลฯ,C,M0,,"null_header_field:moo | ballot_math_fail (total=297, valid+void+spoiled=567) | candidate_sum_fail (sum=263, valid_votes=260)",0.7004716981132075,0.03367003367003367,1.0,,False,False,False,True,False,False,False,False,False,True,False,2,True
488698f247041d19abeb428a9de79053,partylist,2.0,ในเขต,A,M0,,null_header_field:moo | null_header_field:voter_turnout,,0.030303030303030304,0.05723905723905724,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
489959da3c8011d472abc9146bb6ac4f,district,12.0,ต,A,M0,,"ocr_extra_candidates:[12, 19, 20]",0.6885964912280702,0.03184713375796178,0.08917197452229299,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
489959da3c8011d472abc9146bb6ac4f,partylist,12.0,ต,A,M0,,,0.6885964912280702,0.07643312101910828,0.07643312101910828,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
495ace2d52dc5538c87ba377476246ab,district,2.0,ตำบลหลุมข้าว,B,M0,,"candidate_sum_fail (sum=169, valid_votes=156)",0.7161016949152542,0.03550295857988166,0.04142011834319527,,False,False,False,False,False,False,False,False,False,False,False,0,False
495ace2d52dc5538c87ba377476246ab,partylist,6.0,ตำบลหลุมข้าว,B,M0,,"candidate_sum_fail (sum=176, valid_votes=155)",0.7161016949152542,0.05325443786982249,0.029585798816568046,,False,False,False,False,False,False,False,False,False,False,False,0,False
49c2fca22bc3e0ae30f2ee448fb61429,district,3.0,มวกเหล็ก,A,M0,,,0.6734177215189874,0.05639097744360902,0.03759398496240601,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
49c2fca22bc3e0ae30f2ee448fb61429,partylist,3.0,สะเดา,A,M0,,,0.6734177215189874,0.09022556390977443,0.05639097744360902,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
49c7877fcf251381e1d03b8d73dbb7ac,district,2.0,ล,C,M0,,"ballot_math_fail (total=626, valid+void+spoiled=606)",0.673842841765339,0.03194888178913738,0.04952076677316294,,False,False,False,False,False,False,False,False,False,False,False,0,False
49c7877fcf251381e1d03b8d73dbb7ac,partylist,2.0,โหม,B,M0,,"candidate_sum_fail (sum=597, valid_votes=537)",56.90909090909091,0.09904153354632587,0.04313099041533546,,False,False,False,False,False,False,False,True,False,False,False,1,True
4a553ce82ffddef01becbd2195a88b21,district,1.0,ตำบลชีวาน,A,M0,,,0.5891472868217055,0.06140350877192982,0.021929824561403508,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4ada832d1368f2fef6f877246272581b,district,15.0,ตำบลธารปราสาท,A,M0,,,0.6320754716981132,0.01990049751243781,0.03482587064676617,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4ada832d1368f2fef6f877246272581b,partylist,15.0,ตำบลธารปราสาท,B,M1,,"null_header_field:district | candidate_sum_fail (sum=178, valid_votes=183)",0.5050251256281407,0.05970149253731343,0.029850746268656716,,False,False,False,False,False,False,False,False,False,False,False,0,False
4bfc6c511899063fdd7e041f27f446cf,district,13.0,ตำบล,A,M0,,,0.7161290322580646,0.036036036036036036,0.06006006006006006,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4bfc6c511899063fdd7e041f27f446cf,partylist,13.0,ตำบลด่านคล้า,A,M0,,,0.7161290322580646,0.06306306306306306,0.07207207207207207,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
4c01008bc959b15da905174e6c603efa,district,5.0,ตำบลสัมฤทธิ์,A,M0,,null_header_field:eligible_voters,,0.04590163934426229,0.09180327868852459,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4d4b348318b2904de34d8eabc6ec4327,partylist,4.0,ตำบลกระเบื้องใหญ่,C,M0,,"ballot_math_fail (total=327, valid+void+spoiled=227) | candidate_sum_fail (sum=308, valid_votes=200)",0.6204933586337761,0.045871559633027525,0.03669724770642202,,False,False,False,False,False,False,False,False,False,False,False,0,False
4d5a069fbfdff3caeabca03540c1ff33,district,2.0,ตำบลโตนด,C,M0,,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,0.7455357142857143,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
4d5a069fbfdff3caeabca03540c1ff33,partylist,2.0,ตำบลโตนด,B,M0,,"candidate_sum_fail (sum=282, valid_votes=296)",0.7455357142857143,0.0688622754491018,0.04491017964071856,,False,False,False,False,False,False,False,False,False,False,False,0,False
4e4f51f2d7e17788bf418c70d9bc5a77,district,8.0,ตำบลท่าช้าง,C,M0,,"ballot_math_fail (total=226, valid+void+spoiled=224) | candidate_sum_fail (sum=218, valid_votes=216)",0.7687074829931972,0.02654867256637168,0.008849557522123894,,False,False,False,False,False,False,False,False,False,False,False,0,False
4e726109cb45a55f2802cb40a53e44c1,district,5.0,ตำบลลำคอหงษ์,A,M0,,,0.6519944979367263,0.035864978902953586,0.014767932489451477,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
4e726109cb45a55f2802cb40a53e44c1,partylist,5.0,ตำบลลำคอหงษ์,B,M0,,"candidate_sum_fail (sum=435, valid_votes=433)",0.6519944979367263,0.06962025316455696,0.016877637130801686,,False,False,False,False,False,False,False,False,False,False,False,0,False
5106ffcebba88f2c91869289125b385a,district,16.0,ตำบลสัมฤทธิ์,A,M0,,,0.7516629711751663,0.032448377581120944,0.0855457227138643,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
514a66780878be7ab86758251edba4db,district,4.0,ดอนเจดีย์,C,M0,,"ballot_math_fail (total=248, valid+void+spoiled=253) | candidate_sum_fail (sum=234, valid_votes=239)",0.797427652733119,0.024193548387096774,0.03225806451612903,,False,False,False,False,False,False,False,False,False,False,False,0,False
514a66780878be7ab86758251edba4db,partylist,4.0,หนองคาย,B,M0,,"candidate_sum_fail (sum=230, valid_votes=224)",0.797427652733119,0.07258064516129033,0.024193548387096774,,False,False,False,False,False,False,False,False,False,False,False,0,False
517cd08b7e58ed3bd3b0885e381feeb9,district,3.0,ตำบลเมืองปราสาท,A,M0,,,0.6148148148148148,0.05301204819277108,0.07710843373493977,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
517cd08b7e58ed3bd3b0885e381feeb9,partylist,3.0,ตำบลเมืองปราสาท,B,M0,,"candidate_sum_fail (sum=302, valid_votes=366)",0.6148148148148148,0.06506024096385542,0.05301204819277108,,False,False,False,False,False,False,False,False,False,False,False,0,False
52e89eafc2ba8694933102e7ad412d64,district,8.0,ตำบลชีวาน,A,M0,,,0.6730038022813688,0.02824858757062147,0.0,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5328d57cf0ed6c57a6fcf9123b42521c,,,,C,M1,,"ocr_missed_candidates:[1, 2, 4, 5, 6, 7, 8, 9]",,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
54a6533fee5f41a6ac9d3f990ddacdee,district,5.0,ตำบลเมืองปราสาท,A,M0,,,0.6497890295358649,0.05844155844155844,0.05844155844155844,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
54a6533fee5f41a6ac9d3f990ddacdee,partylist,5.0,ตำบลเมืองปราสาท,B,M0,,"candidate_sum_fail (sum=76, valid_votes=133)",0.16435432230522945,0.07792207792207792,0.05844155844155844,,False,False,False,False,False,False,False,False,False,False,False,0,False
56a6506ea4989c5ba2f0a7e459679643,district,5.0,สำนักงานอำเภอ,A,M0,,,0.6129568106312292,0.051490514905149054,0.08401084010840108,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
56a6506ea4989c5ba2f0a7e459679643,partylist,5.0,ถนนคจต,A,M0,,,0.6129568106312292,0.07588075880758807,0.08943089430894309,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
573f138d94c4d896fae7389c15f79181,partylist,8.0,ตำบลชีวาน,C,M0,,"ballot_math_fail (total=177, valid+void+spoiled=172)",0.6730038022813688,0.062146892655367235,0.005649717514124294,,False,False,False,False,False,False,False,False,False,False,False,0,False
5821db70132f15cecc2384d634f608f1,district,5.0,ตำบลธารปราสาท,C,M0,,"null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=362, valid+void+spoiled=2737) | candidate_sum_fail (sum=337, valid_votes=2737)",0.697495183044316,,,,False,False,False,False,False,False,False,False,False,False,False,0,False
5821db70132f15cecc2384d634f608f1,partylist,4.0,ตำบลธารปราสาท,A,M0,,"ocr_missed_candidates:[53, 54, 55, 56, 57]",0.697495183044316,0.0718232044198895,0.03591160220994475,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
584ffe8c313526220bdde2b90679af78,district,4.0,ตำบลลำคอหงษ์,B,M0,,"candidate_sum_fail (sum=252, valid_votes=172)",0.6568265682656826,0.016853932584269662,0.016853932584269662,,False,False,False,False,False,False,False,False,False,False,False,0,False
584ffe8c313526220bdde2b90679af78,partylist,4.0,ตำบลลำคอหงษ์,B,M0,,"candidate_sum_fail (sum=72, valid_votes=172)",0.6568265682656826,0.02247191011235955,0.011235955056179775,,False,False,False,False,False,False,False,False,False,False,False,0,False
58766410195c48badd15c53c76e999e7,district,8.0,ตำบลกระเบื้องใหญ่,A,M0,,,0.6408668730650154,0.021739130434782608,0.033816425120772944,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
58fe7e7e4363d596cb31ec069e7fa728,district,10.0,ตำบลหลุมข้าว,C,M0,,"ballot_math_fail (total=768, valid+void+spoiled=428) | candidate_sum_fail (sum=467, valid_votes=397)",0.7330677290836654,0.015625,0.024739583333333332,,False,False,False,False,False,False,False,False,False,False,False,0,False
58fe7e7e4363d596cb31ec069e7fa728,partylist,10.0,ตำบลหลุมข้าว,B,M0,total_ballots,"null_header_field:total_ballots | candidate_sum_fail (sum=1201, valid_votes=329)",0.7330677290836654,0.10209424083769633,0.03664921465968586,,False,False,True,False,False,False,False,False,False,False,False,1,True
5a2e41c2be498ab54a71f2eb76b3b2cb,partylist,16.0,ตำบลสัมฤทธิ์,B,M0,,"candidate_sum_fail (sum=278, valid_votes=304)",0.7516629711751663,0.058997050147492625,0.04424778761061947,,False,False,False,False,False,False,False,False,False,False,False,0,False
5af4ffc722a633a185184a9201c4f81d,district,1.0,ตำบลดอนชมพู,A,M0,,null_header_field:eligible_voters,,0.01647058823529412,0.018823529411764704,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5af4ffc722a633a185184a9201c4f81d,partylist,1.0,ตำบลดอนชมพู,A,M0,,null_header_field:eligible_voters,,0.05411764705882353,0.04470588235294118,ประชาชน,False,False,False,False,False,False,False,False,False,False,False,0,False
5b207d9189b0bbb40bb7d638f4eb001a,partylist,1.0,ตำบลท่าช้าง,A,M0,,,0.7456896551724138,0.03468208092485549,0.011560693641618497,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5c45729b16a76c06ef9bfe6b8f71d2c4,district,13.0,โพหลัง,B,M0,,"null_header_field:moo | candidate_sum_fail (sum=435, valid_votes=235)",0.7444444444444445,0.06716417910447761,0.055970149253731345,,False,False,False,False,False,False,False,False,False,False,False,0,False
5c45729b16a76c06ef9bfe6b8f71d2c4,partylist,13.0,โนนสูง,B,M0,,"null_header_field:moo | candidate_sum_fail (sum=232, valid_votes=242)",0.7342465753424657,0.05223880597014925,0.04477611940298507,,False,False,False,False,False,False,False,False,False,False,False,0,False
5cdf9367f67d15f398caeecded366dab,district,11.0,ตำบลโตนด,B,M0,,"ocr_extra_candidates:[11] | candidate_sum_fail (sum=105, valid_votes=160)",0.75,0.006060606060606061,0.024242424242424242,,False,False,False,False,False,False,False,False,False,False,False,0,False
5cdf9367f67d15f398caeecded366dab,partylist,11.0,ตำบลโตนด,A,M0,,,0.7432432432432432,0.04242424242424243,0.030303030303030304,ภูมิใจไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5cdffd3996c9fa42843d85484efd2e55,partylist,2.0,ตำบลท่าช้าง,A,M0,,,0.7655068078668684,0.05138339920948617,0.02766798418972332,เพื่อไทย,False,False,False,False,False,False,False,False,False,False,False,0,False
5db9b0e863d86b1c3e5ea9503924b58f,district,9.0,ตำบลลำคอหงษ์,B,M0,,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=84, valid_votes=169)",0.6177474402730375,0.04419889502762431,0.022099447513812154,,False,False,False,False,False,False,False,False,False,False,False,0,False
5db9b0e863d86b1c3e5ea9503924b58f,partylist,9.0,ตำบลลำคอหงษ์,C,M0,,"ballot_math_fail (total=181, valid+void+spoiled=188) | candidate_sum_fail (sum=168, valid_votes=163)",0.6177474402730375,0.10497237569060773,0.03314917127071823,,False,False,True,False,False,False,False,False,False,False,False,1,True
5e36828133dbbe2951c0e954068c27c2,district,4.0,ตำบลท่าหลวง,B,M0,,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15] | candidate_sum_fail (sum=329, valid_votes=335)",0.6,0.005847953216374269,0.014619883040935672,,False,False,False,False,False,False,False,False,False,False,False,0,False
